text,label
"also, can you explain why, when i checked in, on the us airways site, amp picked standby for 1st i was not put on the list?",1
is it your practice to give 1st class seats to us air employees before giving them to chairmans customers sitting in coach?,1
direct flights to sfo leaving from same airport with and can you please put me on one of those?,1
how does one downgrade a flight?,1
i am shutting my data off for the flight. i want some response by the time i land. you have 2 hours.,1
and i would have been willing to give him the benefit of the doubt and say we misunderstood each other until he went on a,1
does not take into account the 450 it cost 2 rent a car 2 drive home,1
"am i allowed to carry on a suit bag and carry on bag? my suit bag will hang like a jacket would. it is soft sided, 48",1
so it is a 25.00 bag fee for a golf bag on a domestic flight?,1
"hi guys, do you have a general enquires email address please? thanks david.",1
following you now,1
sorry i did not realize i was not following you,1
"is there an additional charge for a golf bag with clubs , shoes, and golf balls, if that is the only piece of luggage you check?",1
"if i apply for you are credit card, do you automatically get the companion certificate or do i have to wait for it?",1
"it is 838. we boarded and we are waiting now to take off, hopefully.",1
"us 728. refuel we have sat for so long. pilot announces where the truck is. look, over there to the left! actual announcement.",1
trying to chg ticket for staff member leaving org before she can fly.we are a nonprofitcannot you make an exception?,1
"us 728 wait, now a gate opened. back we go. good, maybe we can get off.",1
us 728 stated their issues as kept plane on ground to allow connecting passengers from other flight to board. fine. understand.,1
trying to book award travel leaving on redeye sunday night after midnight. should i book the date in sunday or monday?,1
bag policy says stroller or car seat. we need to bring 2 car seats and 1 stroller. should i just call for details?,1
"contact via fb messages, twitter dm or text?",1
"great operation you guys are running. more mechanical issues, and now taping piece of plane together lol",1
thanks! any idea when it will be resolved? i would like to purchase my ticket!,1
"hi, can you attach my aa ff 94lxa62 to reservation e2kvm4. thansk!",1
hi guys! are flights 5594 and 3937 still on time? the site and app are both down and i cannot check. thanks!,1
"yes, i made the flight and got my workout in too.",1
will you pick up your phone then?,1
"thank you, but it says the website is down",1
"i understand that, and when i am attempting to change the information so they are identical, it tells me to call a",1
"taking off now. if i do not have a private jet to bora bora by the time i land, i am calling oprah",1
i need to move a reservation due to weather in the middle part of the you.s. i would like to change departing airport,1
can someone help me with some travel issues today?,1
"there is nothing on my usair cc at this point, but the email stated i would be charged. thanks for the reply.",1
amp what are your weight restrictions for carry on luggage? can find measurements but not weight restrictions. tia,1
4473. she just called to say it is a runway clearing problem of all things.,1
will all flights out of dfw be cancelled flightled today?,1
can you add my ktn to an existing reservation?,1
i am supposed to fly through dallas. can you help me get a new itinerary?,1
"i am referring to email like this. just tell people when they get the upgrade. otherwise, we know already.",1
"i just reserved a flight with my companion certificate, where do i mail the certificate for verification???? thanks!!!",1
"do your flight schedules to from quintana roo, mexico reflect their newly adopted time zone change to est?",1
maybe you should drive,1
thank you for the apology,1
is your refund system down?,1
"that is not the case... they sent me a email with a link, i will show you...",1
"4469, thank you for asking.",1
"any progress? good luck, patrick!",1
and are not as merged as the marketing departments would have us believe. maybe or can get me home?,1
looking for some help to recover an item i left on an airplane this evening,1
have you issued a memphis travel advisory for tomorrow? winter weather coming through now.,1
"can you help with a seat assignment? 5 people flight 694, phx to hnl, seats are split up. anything you can do will be great.",1
followdm please,1
flight 4424 operated by n813ma arrives at following flight from reagan national,1
do you have an email??,1
what happens to frequent flyer miles earned once merger is complete with aa?,1
any idea when flight 703 to miami will leave for a second time?,1
"yea, they will give you 5 cents on the dollar!",1
do you know what flight the pilots for 1581 are coming in on? thanks.,1
can you provide me with info about checking strollers and car seats? costs? restrictions? need to bring 2 seats 1 stroller.,1
i have received two reservation checkins for two different flights for my one flight tomorrow morning. need assistance as soon as possible,1
cancelled flightled the last part of a ticket and am confused from the email i received whether value remains. is there someone i can ask?,1
please have your people hold flight 599 from phoenix to san jose. we pulling up to the gate! scheduled to depart at 540,1
"sorry, we are in philly. should have told you that.",1
pilot says that we are going to take off in 10 minutes. so maybe the systems came back online?,1
this is happening now.,1
can i get a beer please. flight,1
what is going on in clt?,1
so any ideas when the it geeks will plug in the servers so 639 can be on its way to phx?,1
any update on the computer outtage affecting flights? is this national or just northeast? eta on resolution?,1
my wife left her phone on flight awe474 on friday february 20th upon landing in minneapolis. how can we get it back? thanks!,1
glad people can put their coats in the storage area though. it would be super unfortunate to leave those on the floor,1
but good luck getting there! not cool.,1
"i saw online you had fee but i was wondering if there was a way to pay for it ahead of time, instead of at the kiosk",1
you all need to get it together,1
no i need the corporate office number please as that is who is dealing with this for me. it is a 480 number.,1
"if my flight, 4035, is delayed, what time do i have to arrive at bhm?",1
do you have bereavement discount on airfare as my grandfather just passed and need to attend his funeral this week.,1
mad love nyc,1
"when aa gate supervisor 600117 was asked for his superiors name, response received was the ceo of",1
aa gate supervisor emplid 600117 allowed flight aa67 to leave jfk to sj on 20feb15 wo 8 customers that made final boarding call.,1
you should update your passbook passes with any gate changes.,1
"got transf. to dividend miles...need to change flight. grandma just passed, need to change ticket as soon as possible. update on wait time?",1
just told by supervisor that they will not guarantee the empty seats to standby passengers with flights cancelled flightled so can sell them,1
what is the contact number for the corporate baggage office in phoenix?,1
with this livery back in the day.,1
look into better service.,1
flights to dfw cancelled flightled today?,1
what is your pet policy?,1
come scoop,1
i used my aadvantage number connected to the usairways when i booked tickets for friends. will it benefit my account?,1
my hubby has a 5hr layover in dfw fm the cxld flt. pls help get him home sooner if you can! any room on sby 2 bwi or phl today?,1
am 2. 12 hours from airport sure would like to talk to someone,1
with chocolate flight please... i m melting,1
sadly they have tried that and airport agentsno flights so they are stranded at phl. no chance of a hotel for them?,1
with a glass of wine once we hit altitude?,1
i want an icecream baby...,1
i ve been told that you get a percentage on every plastic bottle that is sold around yout departure section...turn up the heat,1
at least they make you run so you want yo buy this fresh diet coke...nice bizness plan. its all about marketing right?,1
any help regarding flights out of kphl would be much appreciated,1
but need to confirm please help,1
one question. can i book one way tickets with award travelpoints,1
", if i rebook on another airline after my flight was cancelled flightled, do you reimburse? i need to get home today, not tuesday.",1
how do i reserve my seat on the aa flight i transfer to from ord to evv?,1
8am flight to mco canld amp resch 130.if we opt for 8 am depart tom will us air allow cng return day from sat to sun wo penalty?,1
flying from orlando to philly to charlotte to lynchburg. saw advisory re philly. wld like to fly from orl to char,1
i think it is ok.,1
"just had to buy a safety ticket online. you will refund whichever tickets are unused, in full, without penalty.",1
download jeokoo the american app for air travelers,1
"i intend to...very much. my 4,000 followers will as well.",1
in a few weeks,1
yes tells me the only way to mod plans is to call the 4322 number.,1
can i book award travel on etihad with dividend miles?,1
what is going on with passengers diverted to clt on fll to phl flight that left at 830 tonight?,1
my guess is what happened in ended up in,1
can i get an update on flight 680 to dca?,1
do not want to clog your alreadycrowded line with a special meal request. can someone dm me to sort out?,1
i should also add the weather conditions are terrible. expecting 18 inches of snow. any advice?,1
i am on flight 623 from dia to ontario tomorrow morning. no access to the airport via taxi or shuttle. what should i do?,1
"well, depending on the policy will make the determination as to which airline is selected to travel.",1
just landed flight 545. any chance of making flight 5530 phoenix to aus,1
how long before departure do gates stay open? will i make my connecting flight 1861 to rdu from flight 894???,1
i am flying with you this summer. will i be able to leave miami airport during my 12 hour stopover there?,1
message me if you want to issue a refund so someone else can use my seats tomorrow am flighted,1
...off to vegas,1
hello we are doing a world record attempt on the amount of ball point pens in a collection please could you help with a pen?,1
"if i am traveling with an infant in my lap, is there anything i need to do to notify you?",1
can you help us figure out our correct six digit confirmation number?,1
what about aa miles for usair flights booked through american?,1
can you dm me please?,1
need seat assignments for one leg of familys return flight can you please help via twitter pm?,1
okee doke,1
this very pregnant ladys hoping amppraying hubbys flight from bwi gets off the ground! i would like him to get here before baby does!,1
ok thanks,1
", cannot control weatherflight attendant.can control thisgreen acu bag, 1.5 hrs amp counting! yep that is me!",1
how does flight 680 look? i am hearing about cancelled flightled departures from and i am about to head into it,1
what is contact info to upgrade using advantage miles?,1
what about upgrades?,1
how do you have only 1 flight into lexington this afternoon with the playing a big game tonight?,1
flight 1815 n747uw arrives at following flight from,1
what is your policy regarding largesize passengers who cannot fit into a single coach class seat?,1
does anyone know the hold times for usairways reservations?,1
"what is the point of email stating i did not get bumped to 1st class? i know i am not in first class, i booked the regular ticket",1
"we are glad to hear it. out of curiosity, what causes such flight patterns?",1
so no idea? thanks...,1
international,1
"landed at phoenix, but we had to board a flight quickly to vegas so no time at the airport. what now?",1
i left something on a recent flight today. who do i contact to retrieve it please? thanks!,1
"you need to check information regarding hotels, shuttles, re routing flights, delayed flights",1
"ah, and i was only given one shuttle voucher, so if i do ever get back to the airport you will be getting the bill",1
no worries i was able to read entire book while holding.,1
can you help me add a aadvantage number and known traveler number to a reservation?,1
i have corporatepaid travel in april. is it possible to purchase an upgrade to first class now?,1
that is who i spoke to already. we have already booked another flight wsomeone else. thanks for your concern. just wanted to,1
are you paying incedentals?,1
is a bag that is 23l x 9w x 12h allowed as a carry on?,1
there is nothing tonight and i am on the flight now with gogo internet is there a way that someone could send me a dm or email?,1
"it is a debit card, but i am a dividend member.",1
how do i redeem my pass to the admirals club? i have 1 free visit with my barclay card membership. and can i bring a companion?,1
almost home ...east coast freeze headed to phl connect avp tgif,1
used 2 get emails 1 prepurchase a snack and 2 when time to check in. got neither 4 tomorrows trip. do they not get sent now?,1
"i am not a frequent flyer with us airways, i am qantas? can i still get notifications? thank you",1
any chance of a travel advisory or dca this weekend?,1
"yes, it was sunday.",1
that is not the question. question is how do i get past the computer fastest if we both know that the computer cannot help me?,1
if i have dividend miles credit card amp i used it to book my flight is one bag free?,1
hi there i am flying myrcltord tomorrow is weather looking ok or problematic?,1
can you tell me if 5238 from clt to jan has gotten out of the gate yet? i will have a tight connection out of clt to mco.,1
please hold us1765 for me. need to get home tonight before weather. almost there.,1
followed!,1
have scheduled flight sat2morrow choclt cho needs to be added to weather advisory. please evaluate as soon as possible.,1
will shall see in the next couple of minutes.,1
"sure, just dmed you.",1
i am just trying to establish what your policy is. thanks!,1
sure did. i have carried this bag on numerous times on the same style plane. planning accordingly apparently accounts for nothing,1
it is vegas baby who does not have a good time in vegas lol,1
me and my wife will be flying out of atlanta to vegas on march 7th since could not get any out of tricities here in tn,1
absolutely,1
will you please start offering more routes out of to more locations instead of just charlotte and atlanta,1
oh they saw it and said nothing.,1
can i bring mini bottles of booze on to my flight?,1
nice try. does not apply to philly.,1
what is your policy around bringing a breast pump on board?,1
will you guys be offering nofee changes for flights out of dca tomorrow afternoon?,1
how can i get ahold of a reservations supervisor?,1
thanks is there a beareavement discount anymore or not should i just book online,1
"yes, i get that. i am asking specifically, what will you do with the feedback i have given you?",1
can i book using some sort of breavement program? i need to get home for my pops funeral,1
thank you. but i do not understand. what will you do with my feedback?,1
"5223 out of gainesville, fl",1
thank you for valuing my feedback. what will you do with it?,1
done,1
made it... never ran so fast in my life,1
call gate d9 in clt and get me on this flight,1
of course weather was a joke 43 beats 5 degrees in phl!,1
1826 trying to make a connection to punta cana leave phl at 950,1
can you help me reroute my trip?,1
i am in the to for 6k needed any suggestions? !,1
mobile boarding pass email.,1
i am following you now,1
still just sitting here. nobody has said anything. what is up?,1
and that you can choose the same seat for free after clicking 100 buttons.,1
"but it is not their fault, because their policy says they at least got us to our destination. really?",1
so i contacted my bank. they took the money out today. i also contacted they said my reservation is,1
"have a 605pm flight out of phl sat, 221. snow expected. are we able to switch to an earlier flight without penalty?",1
we got our bags today. thanks!,1
"vuelo24.es, vuelos24.es sell too cheap madnyc with usairways. are they trusted webs or is it a scam?",1
any word on whether or not flight 1971 from seattle to charlotte will have connections held? or...,1
please change direct flights from ric to jfk instead of lga. pleeeeease! lga is the pits.,1
do you have a phone nbr for refund dept ?,1
do you post travel alerts on your website? traveling to bdl on sunday morning.,1
can i bring a copy or photo of my babys birth certificate for the flight? i feel uncomfortable traveling with the real thing.,1
would like to see you do similar in phl!,1
"just heard airport was closed due to thick fog, any updates",1
is there anyway to get rebook in help on twitter?,1
wanted to connect to discuss sponsorship opportunities with silicon valleys only 10 day film festival,1
us airways csr at phoenix airport fixed the problem,1
i do not think the us site allows that unlike can i use a us credit if i held on,1
how will i change it?,1
when is us air switching to aa ios app? aa app is much better.,1
"a 75 change is ok most of the time but if there r open seats on earlier flt and no chkd bag, why not let someone fly standby?",1
flight 1783 clt to bos,1
is 99 companion ticket benefit of premier world mastercard still limited to usairways flights or do aa now qualify as well?,1
"only for one flight, though. the 2nd leg my kids are sitting scattered about the aircraft.",1
"been with us airways since 03, back and forth gatwick charlotte, then lhr. bit sad nostalgic way.",1
no problem...just funny have a nice day,1
yes travel is complete flight 5095 from clt to cak feb 18,1
even airlines are scheming to get a follow from obj lmaooo,1
can you dm me amp add me to the upgrade list for a flt tonight?,1
"reminder from 228, we will be tweeting from . i look 4ward to that follow back too!",1
"the end rt reminder from 228, we will be tweeting from . you should join us",1
"reminder from 228, we will be tweeting from . you should join us",1
"just so you know who to complain to rt reminder from 228, we will be tweeting from .",1
for frequent flyer miles can we schedule interchangeably and get credit?,1
"no, do not leave me!!!",1
i have 2d and 3d embossed badges and patches superior to the ones you are currently using.,1
is this accurate? safety guide shown no mp3 player usage during takeoff and landing.,1
"i have a party of 4 booked for a flight in august at 1005am, how can i find out how much it would cost to change to an earlier fl",1
flight was full. 1 open middle seat. did not want to sit there. what is your policy?,1
657. my daughter candice and i are together with her baby.,1
"if you have got room on an earlier flight home, why charge me 75 to get on it? be the hero!",1
question is will he and his lady behave...,1
skys r sunny air is cold i cannot wait to get to,1
any chance of making ?,1
"flight us 723 from to passing over at 20,000 ft this morning.",1
ok she is worried that something is wrong with the flight and should she consider flying earlier,1
good ideas...she is traveling today...at airport. need to petition faa regarding silly 24 name change rule.,1
"res went under her maiden name...married 50...no docs with maiden name. hence, problem.",1
"by the way, not upset at usaiways, promise.",1
can they change to correct last name? did via reservations already but said cannot change ticket name...,1
i received a brochure in the mail touting all the benefits of the advantage card with usa now merged...baggage included,1
"if i paid for ticket with advantage world executive card, do i pay baggage fees when flying us airways? wife traveling now",1
just noticed that i do not believe i saw a confirmation for a flight i bought a few weeks ago. def paid though. ?,1
any plans to support on board? i have the usairways mc and it would be nice to still use it if i forget the card.,1
got through on the phone. usair cancelled flightled her return flights because she missed a flight on her way out. they took care of it,1
we appreciate the for roberto. dm your confirmation code so we can forward your kind words. sent,1
will i get the full amount credited to my account for us airways credit?,1
i found a flight i want on . is my aa advantage applicable to earn miles on it since you are merging?,1
really!??,1
please follow me so i can dm you about something,1
so what is the difference between cancelled flighting and reflight booking problems will that help me avoid a change fee?,1
"is there nothing that can be done online to help? i bought these as a birthday present, just trying to be able to afford a change",1
i got an email asking me to checkin tomorrow for a flight i meant to book for 319 can someone please help!,1
my tsa precheck is not showing up on my boarding pass for my flight tomorrow...help!?,1
thanks. suggestion stop the promo messages after a bit and just run music amp a message that says call volume is high.,1
looking forward to some friends and family time in arizona.,1
i have a flight in saturday from mci to clt and there is heavy snow predicted in mci. when will you allow for changes?,1
"is it possible to earn dividend miles for a passenger that is not me, even if i am purchasing the tickets?",1
how do you give stand by seats to ticketed passengers who you know have a connecting flight ?,1
can i get assistance on flight ? plane just landed from hpn and i have a connection to atl.,1
"announced that people going to fl via charlotte would have to go to a different plane amp gate, but it was a direct flight",1
just realized my advantage number was not used for my flight. how do i get my ff miles?,1
"through, can you confirm that i have not been charged?",1
i recently moved and got a new license and when i booked my flight months ago i used my old license do i need to change that?,1
"no, this is a systemic problem. mail comes from 153.69.214.203 but usairways spf record disallows it. dm me for more detail",1
i recently moved and got a new license and when i booked my flight a months ago i used my old license do i need to change that?,1
what are the odds you can get me on a flight with delta so i can actually get to orlando today?? flight,1
how long does it take to receive ticket from for itin booked via on us flights?,1
i just checked in online for tomorrows flight thought i should get auto upgrade? already got the email saying no seats,1
last name pordes,1
tell reservations to rebook me from 5080 to 5129,1
trying to go nashville to london and just have no idea when would be a good time to fly out of nashville right now.,1
"if there are empty first class seats on my flight at check in, why would not i be automatically upgraded?",1
"hi! could you protect me on us 445 just in case? still on ground with no checked luggage, but still a chance i can make original",1
thank you,1
on the phone now. looks like global,1
me too. me too.,1
how long are billing cycles,1
i just hope that pilot had a good day off,1
"eh, it happens. i think i will survive. thanks!",1
"i am in the cust svc line. your charlotte, nc agents better be in their a game.",1
and if the flight is full?,1
how long is that flight?,1
there is only one flt phlcrw per day.,1
"i will be traveling from lax to clt to hts, i have been rebooked for tomorrow due to the travel advisory.",1
conf number fmjtyl delayed any chance of getting an earlier flight fll to phx?,1
"would love to combine aa and usair accts. unfortunately, one has my middle name amp one has middle initial. will not allow change",1
please please please let my plane back to the gate so i can get off as i will miss connection due to clt closing. 2034,1
done,1
unfortunately not. i think i watched it take off from the bus. rebooked for a late flightr flight now,1
i was supposed to be on flight 1861 from charlotte to rdu 820pm yesterday. is the same flight scheduled for departure tonight?,1
"darn it, first in line for no upgrade! wish i understood the policy.",1
my flight was ...but i left my phone on the plane or the shuttle,1
please hold 3923! i can see it. just cannot get off my first plane quick enough,1
what is the baggage allowance on flights from glasgow to the us? thanks,1
is there any way that you could hold flight 628 in clt my husband is stuck in the security check line. flight scheduled for 1pm,1
i left my sons duke hat on flight last night. it says mason on the back. any way of locating it? thanks in advance!,1
will my known traveler no. transfer over from ? when i check in at t24 as an aa elite i can get choice seats?,1
i am researching a flight amp noticed a small issue wclass of service between your site amp other sites. could reservations help me?,1
how can i change without penalty and not have to call customer service,1
flight fro orf to phl.,1
"on your website and on your boards at logan it said it was on time, so we went through security and got to the gate 2",1
you need to contact me as soon as possible.,1
how is us 1797 looking today?,1
we have already made other arrangements ourselves.,1
767 seconds from touchdown at madrid airport in april 2013,1
"is the new 945 time confirmed or it may get cancelled flightled? traveling with kids, need to be certain. thanks",1
"dm the locator code, thanks.",1
"my flight got cancelled flightled from grk to dfw, then to lex for tomorrow and i need it rebooked.",1
do you have any sort of live chat feature? we are in the uk right now and that call would cost us alot.,1
. just disappointed with the flight booking problems process and addl fees to sit together on a more crowded flight. not impressed so far .,1
i did,1
"thank you, you too!",1
what happens when you combine top chef amp the beauty of san miguel de allende. my late flightst food blog.,1
you r horrible.went online to cancelled flight flightno button4that.called cs ampwait time 40 minsampput in my .800ampit hungupnohelp,1
"hi, can you please ticket my award ticket? the status is on request now. thanks.",1
did you know that suicide is the second leading because of death among teens 1024?,1
iphone 6 64gb not 6 plus,1
ok i will call them likely tomorrow uk time to question the process getting the change charge reversed due to a bereavement,1
here is the photo,1
what is the status of flight 1357 out of sju?,1
"would love to dm you, but my twitter app says you are not following me and i cannot.",1
yes to the ios. i am running ios 8.1.3,1
keeping aa up in the air! my crew chief cousin alex espinosa in dfw!,1
we done it with 1 truck... no biggie,1
these birds could fly to south america for example,1
"i would like to apologize to the gate agent for flight aa76, i was not aware that zone 1 was after the nine other precious gems.",1
my key point of confusion is whether i can make this change even though the initial flight booking problems was on us airways metal?,1
origindestinationdates are the same. going from us airways connecting flight to aa direct flight. award is saver level.,1
when will the old 777200 fly ordpvg get upgraded?,1
i know. just a little cold weather humor.,1
thanks!,1
i thought all those planes were retired?,1
"we are off to kax premium. hoping this flight is better food, tv now i know how to work it and service. tnx",1
flight 35. i am on my way.,1
thanks so much!,1
my flight to dfw from lit on my way to pdx tomorrow was cancelled flighted. can you help me?,1
i sure do. i am running version 3.10.0,1
we have already made other arrangements ourselves.,1
767 seconds from touchdown at madrid airport in april 2013,1
"is the new 945 time confirmed or it may get cancelled flightled? traveling with kids, need to be certain. thanks",1
"dm the locator code, thanks.",1
"my flight got cancelled flightled from grk to dfw, then to lex for tomorrow and i need it rebooked.",1
do you have any sort of live chat feature? we are in the uk right now and that call would cost us alot.,1
. just disappointed with the flight booking problems process and addl fees to sit together on a more crowded flight. not impressed so far .,1
i did,1
i might look into that. my wife travels much more than i do. could we both use the membership?,1
what happens when you combine top chef amp the beauty of san miguel de allende. my late flightst food blog.,1
you r horrible.went online to cancelled flight flightno button4that.called cs ampwait time 40 minsampput in my .800ampit hungupnohelp,1
i do not think you should help him at all based on his behavior. the voucher and cot seem like enough lol,1
"hi, can you please ticket my award ticket? the status is on request now. thanks.",1
trying desperately to get my boyfriend booked on the same us airways flight as myself for the same price. can you help?,1
did you know that suicide is the second leading because of death among teens 1024?,1
iphone 6 64gb not 6 plus,1
"aa does not charge any fees to change award tickets as long as the origin, destination amp award type remains the same",1
ok i will call them likely tomorrow uk time to question the process getting the change charge reversed due to a bereavement,1
here is the photo,1
what is the status of flight 1357 out of sju?,1
yes to the ios. i am running ios 8.1.3,1
these birds could fly to south america for example,1
my key point of confusion is whether i can make this change even though the initial flight booking problems was on us airways metal?,1
origindestinationdates are the same. going from us airways connecting flight to aa direct flight. award is saver level.,1
when will the old 777200 fly ordpvg get upgraded?,1
i know. just a little cold weather humor.,1
i thought all those planes were retired?,1
thanks for the info is there a number i can call to speak to a person? it is going to take an hour to type it out,1
flight 35. i am on my way.,1
i sure do. i am running version 3.10.0,1
i bet they do! i am sure they have some form of wear and tear on their skin. i hope they will survive the rest of the winter xxx,1
you are right. someone is up to something...,1
can i get a free ticket to hawaii for being fabulous,1
"i want to change my flight for next week, they will still charge me. waiting for fligt status",1
"that is dfw!? omg! yeah cold, everywhere!",1
"when flight booking problems an intl flight online, do i have to provide a passport number when flight booking problems or just when i arrive at airport?",1
yes they do,1
hook me up with a free trip to barbados and i will tell you the secret beaches to see,1
thank you for responding so quickly to my tweets i do appreciate that.,1
please email me at temorris2010.com. willing to discuss my experience amp give another try would like to speak directly,1
bet these birds wish they would flown south for the ... lol,1
are not you glad this is not you rt bet these birds wish they would flown south for the ...,1
second pic from cdg?,1
i am sure all these birds will be in warmer weather soon.,1
this is very true. another reason why we stay south in the winter months of travel,1
"would have had to fly real far south, huh?",1
um. down south has snow too,1
i am sure they did. it is certainly chilly back east today!,1
do you still use dc9s?,1
"if i have booked an aa award on usair metal, and space opens up on aa metal, can i change to the aa flight without fees?",1
"if i want to change my flight due to weather conditions in dallas this weekend, i should be able to cover change fee with miles",1
are you expecting delayscancelled flightlations at dallas on 2526th due to the snow? nothing like monday i hope!,1
have your experts seen this? this is right at rdu airport.,1
do you offer group pricing discounts by any chance?,1
now i understand!!,1
fly my child,1
oh they seem to have reappeared now lol,1
and then wanted to change it to ba for avios.,1
thank you for responding...my laptop is in my bag and i need it for work. i am worried. the file code is utevgw.,1
hi guys.i have 225 rnodfw tomorrow.plane coming from dfw with bad weather in am.should i consider fêroute as i have connect?,1
"traveling with my infant do you check the carseat for free? if so, do you provide a bag? someone told me but wanted to confirm",1
"not here yet, but i plan on it. if you could have them fly low and slow right in front of me, that would be great.",1
forgot to select my ksml on my flight to la and it is a few minutes under the 24 hour mark. is there any way to change it?,1
i will dm you.,1
"i can dm it to you, if you follow me",1
help,1
connection is us2065,1
i am dealing with the reflight booking problems agent in the miami airport now,1
drop me a follow i need help,1
yes i do i am traveling to marsh harbor,1
we are trying to coordinate an airport handoff of nutella!,1
"is there any way to manually add gift cards to an exeu ticket aa metal on long haul,ba for intraeu?",1
does it show that we are on the same plane?,1
"depends on the terminal, what the best option? arrive c, depart a. breakfast burrito is what i am craving... any update on 1119?",1
and is there a delay on our connection to pns?,1
thanks for getting back to me. how frequently are these weather advisories updated throughout the day?,1
my flight number is 3m 50,1
i know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours?,1
"yes, obviously! it just stinks that 4pm is the one option when she was supposed to fly at 7am yesterday.",1
we are all being told by emergency services to stay home for the next 2448 hours.,1
flight ba1551 departing tomorrow wednesday not cancelled flightled but how can anyone make it to the airport in this weather?,1
she is on manch to charlotte fl 4628 told her she could get on a 4pm flight to west palm beach. nothing earlier?,1
it is flight 5348,1
please can you tell me why dfw has a weather advisory and rdu does not? the entire state of nc has shut down from ice amp snow!,1
"i would like the 11c i originally tried for again, happy to pay the difference",1
when will you be issuing a weather advisory for rdu?? the entire state of nc has shut down from the overnight winter storm.,1
when will the merging of miles between you and be complete? was not it this month?,1
"they said it works 8090 of the time, dfw security entrance c26. beforeafter precheck, whereas i paid for the service.",1
3659 from sgf gt dfw. you might want to clear off the ice for the planes landing.,1
one question... my wife did not get the bonus. should i call about it today?,1
good morning! wondering why my pretsa check was not on my boarding pass this morning??,1
yes i do bit you do not follow me so i cannot dm you,1
"was hoping for 8a if possible, for some frozen views along the way!",1
hi when will your next set of flights be out for next year from dublin???,1
". had my flight changed from us airways to you, now i cannot get two seats together. can you help?",1
"oh i will, aa on speed dial",1
"thanks, . was just about to book a flight to uk using , but after reading this exchange, there is no way. i have sent",1
amazing to watch who travels with celebs all over the world show the youth of america who not to fly with.,1
"travel week, delays, cancelled flightlations, if you want to learn more about the merger press 1, delay my connector in chicago",1
thank you for contacting american. the email address you have written to is an unmonitored account,1
"the motor that usually starts the engine is broke and ground crew failed to do it on time, per pilot",1
"and get it together, perfect combination for delays and cancelled flightlations",1
"thank you for the info! changes need to be made over the phone, correct? is there any way an aa agent can call me directly?",1
did that yesterday. on the phone with them now,1
that is what is on my ticket and my confirmation email. anything else?,1
try this. dpdfpp,1
record number is bpdfpp.,1
"embassy suites 13341 woodland park drive herndon, virginia, 20171 us 17034640200",1
lol great answer... our agents are checking in passengers as quickly as possible. we appreciate your patience.,1
super spring tides and tide of the century drawing tourists to french and you.k coasts,1
"ps, i was right.",1
"you do not have those abilities anywhere! not at the ticket counter, at cust service, or online. that is why we are done here.",1
of course you are because that is your companies job! you guys failed at it in the first place. upgrade me and then we will talk.,1
flight 1679 n76200 prepares for flight at before departing for,1
"we did talk with delta for about hour over phone, and i got a number from delta that they asked to give to aa, which i did.",1
already did reply was sorry. we believe this to be fair. as a journalist writing an article on my trip i will include this,1
i saw an american 767 in old colours at on saturday! was surprised to see!,1
plane veers off runway at icy dallas airport,1
"oh, yeah. i guess those are two different things. 3 am does weird things to my brain. thanks again! xox",1
yes. no one is answering and i am on a train,1
just hopingpraying for a safe flight. they have had to stop and deice our plane yet again,1
done,1
will do. i also passed the website around to other passengers.,1
and btwn gate a8 amp a15 i lost a diamond earring ! pls have maintenance look for it!!,1
"we then had to deplane, and change planes.",1
and i forgot about that lounge!,1
reference number to this request 13001408092,1
are you expecting any delays out of tomorrow morning?,1
oh trust me. i am in love. it is so beautiful!,1
followed! sure hope you can help!,1
no not yet. waiting to be connected to an agent,1
well we cleared customs in auh. i need to get to iah after i arrive in dfw. is it possible to retrieve my luggage in iad?,1
"i will and i will share with many, many others.",1
tell me you can get me to abi earlier than 8 pm tomorrow,1
follow me back so i can dm you guys,1
do you have hand sanitizer in the bathrooms on your flights?,1
on our way now,1
i am traveling from auh to iad via etihad and then from iad to dfw via aa. will i be able to retrieve my checked bag in iad?,1
sent,1
what about flight 1239?,1
with snowice forecast dfw tu pmwe am what is change policy on reservations we hold wed morning? any leeway??,1
do you guys have wifi on international flights?,1
what are preferred seats?,1
the late flightst usair4603. earlier 4591,1
any delays on tonights flight from dfw to sat? i have family members on board.,1
can i use an swu on an finnair codeshare of an american operated flight jfkman? thanks in advance for the help!,1
yes...twice...for two different flights and occasions,1
why is your cover photo of twa? just wondering.,1
yikes.,1
. hopefully it is all fixed. they have got a new aircraft for us just waiting to board.,1
i need to cancelled flight a flight i booked earlier tonight. are you able to do it over twitter?,1
jet slides off icy taxiway at story,1
any idea why flight 5392 from hsv to dfw tomorrow cancelled flightled about 45 minutes ago?,1
did the policy change? i have seen people with hamsters and rabbits before.,1
my 2498 to clt left the gate. what is next for clt. need help,1
is that the flight for tomorrow?,1
do you have any flights with lie flat seating from stl to pdx around the date of march 5?,1
do we get a class discount on your wifi? i will be flying your airlines at approx. 4 am?,1
can i send you my trusted traveler id to add to my reservation for tsa pre?,1
anything in particular i should ask for. will they want me to document my mileage plus status!,1
"daughter record loc. is kybilc. she is traveling with 3 y.o. and needs to be in adjacent seats, not across isle.",1
are flights from pensacola fl delayed flight 3670,1
the status on my itinerary says on request in red. what is that mean?,1
this happened to me too!!!,1
